id;key;value;type
545750785;Nome;Rua Ramiro de Novais;
545750785;Superfície;Pavimentado;
545751640;addr:city;Itapevi;
545751640;addr:country;BR;
545751640;addr:housenumber;01;
545751640;CEP;06653015;
545751640;addr:street;Praça Padre Romeu Mecca;
545751640;addr:suburb;Centro;
545751640;amenity;place_of_worship;
545751640;building;church;
545751640;denomination;roman_catholic;
545751640;email;saojudastadeuitapevi@gmail.com;
545751640;Nome;Paróquia São Judas Tadeu;
545751640;phone;+55 11 4141 2051;
545751640;religion;christian;
545751640;service_times;"Su 07:00,10:00,18:30; Tu,Th 19:00; Mo[1]19:30; Fr15:00; Sa19:30";
545753415;Lazer;Parque;
545753415;Nome;Praça Padre Romeu Mecca;
545753416;Rodovia;Não classificado;
545753416;Superfície;Pavimentado;
545753741;waterway;stream;
545753742;waterway;stream;
545753743;waterway;stream;
545753744;Camadas;-1;
545753744;tunnel;culvert;
545753744;waterway;stream;
545753745;Camadas;-1;
545753745;tunnel;culvert;
545753745;waterway;stream;
545753746;waterway;stream;
545753747;Camadas;-1;
545753747;tunnel;culvert;
545753747;waterway;stream;
545753748;Camadas;-1;
545753748;tunnel;culvert;
545753748;waterway;stream;
545753749;waterway;stream;
545753750;Rodovia;Residencial;
545753750;Superfície;Pavimentado;
545754350;Rodovia;Não classificado;
545754350;Superfície;Pavimentado;
545762503;Rodovia;Residencial;
545762503;Nome;Viela Araçatuba;
545762503;source;bing;
545762504;Rodovia;Residencial;
545762504;Nome;Rua Lirios do campo Verdejante;
545762504;Superfície;Pavimentado;
545762505;Rodovia;Residencial;
545762505;Superfície;Pavimentado;
545762506;Rodovia;Residencial;
545762506;source;bing;
545762507;Rodovia;Residencial;
545762507;Nome;Viela Rosa Azul;
545762508;Rodovia;footway;
545762509;Rodovia;footway;
545762510;Rodovia;footway;
545762511;Rodovia;Residencial;
545762511;Nome;Rua Adeja Alves da Silva;
545762511;source;bing;
545762512;Rodovia;footway;
545762512;Nome;Rua Sidney Venâncio Cézar;
545762513;Rodovia;footway;
545762514;Rodovia;Residencial;
545762514;Nome;Rua Quero-Quero;
545762514;source;bing;
545762514;Superfície;Pavimentado;
545762515;Rodovia;footway;
545762516;Rodovia;footway;
545762517;Rodovia;Residencial;
545762517;Nome;Rua Cuiabá;
545762518;Rodovia;Residencial;
545762518;Nome;Rua Espírito Santo;
545762518;Sentido único;Não;
545762519;Rodovia;footway;
545762519;Nome;Rua Cuba;
545762520;Rodovia;footway;
545762521;Rodovia;Secondário;
545762521;Nome;Avenida Brasil;
545762521;Superfície;Pavimentado;
545762522;Rodovia;Residencial;
545762523;Rodovia;Residencial;
545762523;Nome;Viela Quenia;
545762523;Sentido único;Não;
545762523;source;Bing;
545762524;Rodovia;footway;
545762525;Rodovia;Residencial;
545762525;Nome;Rua dos Hebreus;
545762525;source;Bing;
545762526;Rodovia;Residencial;
545762526;Nome;Rua Calixto Barbieri;
545762526;Superfície;Asfalto;
545762527;Rodovia;footway;
545762528;Ponte;Sim;
545762528;Rodovia;footway;
545762528;Camadas;1;
545762529;Rodovia;footway;
545762530;Rodovia;footway;
545762531;Uso da terra;grass;
545762532;natural;scrub;
545762533;natural;scrub;
545762534;natural;scrub;
545762535;natural;scrub;
545762536;Rodovia;footway;
545762537;Rodovia;footway;
545762538;location;outdoor;
545762538;Nome;Subestação Osasco;
545762538;operator;CPTM;
545762538;power;substation;
545766230;location;outdoor;
545766230;Nome;Subestação Osasco;
545766230;operator;AES Eletropaulo;
545766230;power;substation;
545766230;substation;transition;
545766231;Ponte;Sim;
545766231;Rodovia;footway;
545766231;Camadas;1;
545766232;Rodovia;service;
545766232;service;driveway;
545766233;Rodovia;service;
545766233;service;driveway;
545766234;Rodovia;footway;
545766235;Rodovia;footway;
545766235;Nome;Praça das Moções;
545766236;Nome;Praça das Moções;
545766236;place;square;
545766237;Rodovia;Residencial;
545766237;Nome;Não;
545766237;source;Bing;
545766237;Superfície;Asfalto;
545766238;Rodovia;Residencial;
545766238;Nome;Rua Vicente Rodrigues da Silva;
545766238;source;Bing;
545766238;Superfície;Asfalto;
545766239;Rodovia;Não classificado;
545766240;Rodovia;footway;
545766241;Rodovia;footway;
545766242;Rodovia;service;
545766242;Velocidade Máxima;10;
545766242;service;driveway;
545766243;Rodovia;service;
545766244;natural;scrub;
545766245;natural;scrub;
545766246;Rodovia;footway;
545766247;location;outdoor;
545766247;Nome;Subestação Osasco;
545766247;operator;AES Eletropaulo;
545766247;power;substation;
545766247;substation;compensation;
545766248;Rodovia;Residencial;
545766248;Nome;Rua Tenente Ângelo Ganassale;
545766248;source;Bing;
545766249;Rodovia;Residencial;
545766249;Nome;Rua Sérgio Malandro;
545766249;source;Bing;
545766250;Rodovia;Residencial;
545766250;Nome;Rua Patrício de Camargo;
545766250;source;Bing;
545766251;Rodovia;Residencial;
545766251;Phelper.istas;2;
545766251;Nome;Rua São José;
545766251;source;Bing;
545766251;Superfície;Asfalto;
545768662;Rodovia;Residencial;
545768662;Nome;Rua José Carlos Oliveira;
545768662;source;Bing;
545768663;Rodovia;Residencial;
545768663;Nome;Rua Reinaldo Boldrin;
545768663;source;Bing;
545768664;Rodovia;footway;
545768665;Rodovia;footway;
545768666;Rodovia;footway;
545768667;Rodovia;Residencial;
545768667;source;Bing;
545768668;Rodovia;footway;
545768669;addr:city;Osasco;
545768669;addr:housenumber;500;
545768669;CEP;06263000;
545768669;addr:street;Rua Cristo Rei;
545768669;addr:suburb;Jardim Baronesa;
545768669;amenity;place_of_worship;
545768669;building;church;
545768669;denomination;roman_catholic;
545768669;email;matrizcristorei33@gmail.com;
545768669;Nome;Paróquia Cristo Rei;
545768669;phone;+55 11 3686 9993;
545768669;religion;christian;
545768669;service_times;"Su 07:30,10:30,19:00; We 20:00; Th 08:00; Fr[1]20:00";
545768670;Rodovia;Residencial;
545768670;Nome;Rua Cristo Rei;
545768670;source;Bing;
545768670;Superfície;Pavimentado;
545768671;Rodovia;service;
545768671;service;driveway;
545768672;Rodovia;Residencial;
545768672;source;Bing;
545824762;Rodovia;Residencial;
545824762;Nome;Estrada Porto de Areia;
545832158;Rodovia;Residencial;
545832158;Superfície;Pavimentado;
545832159;Rodovia;primary_link;
545832159;Sentido único;Sim;
545832159;Superfície;Asfalto;
545832160;Rodovia;service;
545832160;service;Parque;
545832161;Rodovia;footway;
545832162;natural;scrub;
545863857;cables;6;
545863857;circuits;2;
545863857;description;LT Itapevi/Ponto Conex. São Roque;
545863857;frequency;60;
545863857;operator;AES Eletropaulo;
545863857;power;line;
545863857;voltage;88000;
545863857;wires;double;
545904856;cables;6;
545904856;circuits;2;
545904856;description;LT UHE Edgard de Souza/Anhanguera;
545904856;frequency;60;
545904856;operator;AES Eletropaulo;
545904856;power;line;
545904856;voltage;88000;
545904856;wires;double;
545904857;cables;6;
545904857;circuits;2;
545904857;description;LT UHE Edgard de Souza/Anhanguera;
545904857;frequency;60;
545904857;operator;AES Eletropaulo;
545904857;power;line;
545904857;voltage;88000;
545904857;wires;double;
545904858;cables;6;
545904858;circuits;2;
545904858;description;LT UHE Edgard de Souza/Anhanguera;
545904858;frequency;60;
545904858;operator;AES Eletropaulo;
545904858;power;line;
545904858;voltage;88000;
545904858;wires;double;
545904859;cables;6;
545904859;circuits;2;
545904859;description;LT UHE Edgard de Souza/Anhanguera;
545904859;frequency;60;
545904859;operator;AES Eletropaulo;
545904859;power;line;
545904859;voltage;88000;
545904859;wires;double;
545904860;cables;6;
545904860;circuits;2;
545904860;description;LT UHE Edgard de Souza/Anhanguera;
545904860;frequency;60;
545904860;operator;AES Eletropaulo;
545904860;power;line;
545904860;voltage;88000;
545904860;wires;double;
545924778;addr:city;Itapevi;
545924778;addr:country;BR;
545924778;addr:housenumber;200;
545924778;CEP;06683000;
545924778;addr:street;Rodovia Engenheiro Renê Benedito Silva;
545924778;addr:suburb;Centro;
545924778;building;Sim;
545924778;email;sac@itapevicenter.com.br;
545924778;Nome;Shopping Itapevo;
545924778;opening_hours;"Mo-Sa 10:00-22:00; Su,PH 10:00-18:00";
545924778;phone;+55 11 4141 9062;
545924778;shop;mall;
545924778;start_date;2011;
545924778;website;http://itapevicenter.com.br/;
545924779;Rodovia;service;
545924779;service;driveway;
545924780;Rodovia;service;
545924780;Velocidade Máxima;20;
545924780;Sentido único;Sim;
545924780;service;driveway;
545924780;Superfície;Pavimentado;
545924781;Rodovia;service;
545924781;Velocidade Máxima;20;
545924781;Sentido único;Sim;
545924781;service;driveway;
545924782;Rodovia;service;
545924782;Velocidade Máxima;20;
545924782;Sentido único;Sim;
545924782;service;driveway;
545924782;Superfície;Pavimentado;
545924783;Rodovia;service;
545924783;Velocidade Máxima;20;
545924783;service;Parque;
545924783;Superfície;Pavimentado;
545924784;Rodovia;service;
545924784;Velocidade Máxima;20;
545924784;service;Parque;
545924784;Superfície;Pavimentado;
545924785;Rodovia;service;
545924785;Velocidade Máxima;20;
545924785;service;Parque;
545924785;Superfície;Pavimentado;
545924786;Rodovia;service;
545924786;Velocidade Máxima;20;
545924786;service;Parque;
545924786;Superfície;Pavimentado;
545924787;Rodovia;service;
545924787;Velocidade Máxima;20;
545924787;service;driveway;
545924787;Superfície;Pavimentado;
545924788;Rodovia;service;
545924788;Velocidade Máxima;20;
545924788;Sentido único;Sim;
545924788;service;driveway;
545924788;Superfície;Pavimentado;
545924789;Rodovia;service;
545924789;service;Parque;
545924790;Rodovia;service;
545924790;Velocidade Máxima;20;
545924790;service;Parque;
545924790;Superfície;Pavimentado;
545924791;Rodovia;service;
545924791;Velocidade Máxima;20;
545924791;service;Parque;
545924792;Rodovia;service;
545924792;Velocidade Máxima;20;
545924792;Sentido único;Sim;
545924792;service;driveway;
545924792;Superfície;Pavimentado;
545938606;Rodovia;primary;
545938606;Phelper.istas;2;
545938606;Nome;Não;
545938606;Superfície;Asfalto;
545938607;Rodovia;Residencial;
545938607;Nome;Rua Renata Augusta;
545942713;Rodovia;Residencial;
545942713;Nome;Rua Bartolomeu de Gusmão;
545942713;Superfície;Pavimentado;
545942714;addr:city;Itapevi;
545942714;addr:street;Rua Maria José;
545942714;amenity;fuel;
545942715;Rodovia;Residencial;
545942715;Nome;Rua C;
545942716;amenity;school;
545942717;Rodovia;Residencial;
545942717;Nome;Avenida Emílio Guerra;
545946926;Rodovia;footway;
545946927;Rodovia;footway;
545946928;Rodovia;steps;
545946929;Rodovia;footway;
545946930;Rodovia;Residencial;
545946930;Nome;Rua Alexandre Tomaz da Silva;
545946931;addr:city;Jandira;
545946931;addr:country;BR;
545946931;addr:housenumber;200;
545946931;CEP;06624320;
545946931;addr:street;Rua Ana Maria Bonfadini;
545946931;addr:suburb;Jardim Gabriela I;
545946931;amenity;school;
545946931;contact:phone;+55 11 4707 3687;
545946931;email;e041385a@educacao.sp.gov.br;
545946931;Nome;Escola Estadual Moacir Thomaz da Silva;
545946931;operator;Secretaria da Educação do Estado de São Paulo;
545946931;phone;+55 11 4789 1295;
545946932;Rodovia;Residencial;
545946932;Nome;Rua Ivanildo Nunes de Oliveira;
545946933;Rodovia;Residencial;
545946933;Nome;Rua Itapiranga;
545948718;Rodovia;Residencial;
545948718;Nome;Rua Currais Novos;
545948719;Rodovia;Residencial;
545948719;Nome;Rua Vereador Aylton Ferraz Freitas;
545948719;Superfície;Pavimentado;
546102319;Rodovia;Residencial;
546102319;Nome;Rua Cambira;
546102320;Rodovia;Residencial;
546102321;Rodovia;Residencial;
546102321;Nome;Não;
546102322;Rodovia;Residencial;
546102322;Nome;Rua Vitório Eituts;
546114190;Nome;Córrego pedreira;
546114190;waterway;stream;
546114192;access;Não;
546114192;Possui passagem de pedestres;Sim;
546114192;Rodovia;Terciário;
546114192;Nome;Avenida Amazonas;
546114192;Sentido único;Não;
546114192;Superfície;Asfalto;
546114197;Rodovia;Residencial;
546114197;Nome;Rua José Benicio dos Santos;
546114199;Rodovia;Residencial;
546114199;Superfície;Pavimentado;
546120054;Rodovia;Terciário;
546120054;Nome;Avenida Presidente Tancredo de Almeida Neves;
546120054;Superfície;Asfalto;
546120055;Rodovia;Residencial;
546120055;Nome;Rua Bom Jardim de Minas;
546120055;Superfície;Pavimentado;
546120056;Rodovia;Não classificado;
546120056;Nome;Rua Bom Jardim de Minas;
546120056;Superfície;Pavimentado;
546120057;Rodovia;bus_stop;
546120057;Superfície;Pavimentado;
546120058;Rodovia;Residencial;
546120058;Nome;Viela Porto Alegre;
546120059;Rodovia;Residencial;
546120059;Nome;Rua Lins;
546120060;Rodovia;Residencial;
546120061;Rodovia;footway;
546120062;Rodovia;Residencial;
546120062;Nome;Rua Itú;
546125775;Rodovia;Residencial;
546125775;Nome;Rua Vitória;
546125776;addr:city;Carapicuíba;
546125776;addr:country;BR;
546125776;addr:housenumber;95;
546125776;CEP;06321665;
546125776;addr:street;Rua da Pedreira;
546125776;addr:suburb;Parque José Alexandre;
546125776;amenity;hospital;
546125776;contact:phone;+55 11  4185 7693;
546125776;emergency;Sim;
546125776;healthcare;hospital;
546125776;healthcare:speciality;Não;
546125776;Nome;Hospital Geral Sanatorinhos;
546125776;Nome;Hospital Geral de Carapicuíba Doutor Francisco de Moura Coutinho Filho;
546125776;operator;Cruzada Bandeirante;
546125776;phone;+55 11 4185 7600;
546132093;Rodovia;footway;
546132094;Rodovia;Residencial;
546132094;Nome;Rua Santa Filomena;
546132095;Rodovia;Residencial;
546132095;Nome;Rua São Pedro;
546132095;Superfície;Pavimentado;
546132096;Rodovia;Residencial;
546132097;Rodovia;Residencial;
546132097;Nome;Rua Olga;
546132097;Superfície;Pavimentado;
546132098;Rodovia;Residencial;
546230121;Rodovia;Não classificado;
546230121;Nome;Rua Lótus;
546230122;Rodovia;Residencial;
546230122;Nome;Viela Ibiúna;
546230123;Rodovia;Residencial;
546230123;Nome;Rua Santo André;
546230123;Superfície;Pavimentado;
546230124;Rodovia;footway;
546230125;Rodovia;Não classificado;
546230125;Nome;Travessa José Mendes;
546230126;Lazer;pitch;
546230126;sport;soccer;
546317676;Rodovia;Residencial;
546317676;Nome;Rua Parque dos Paturis;
546320792;Rodovia;Terciário;
546320792;Nome;Avenida Presidente Tancredo de Almeida Neves;
546320792;Superfície;Asfalto;
546320793;Rodovia;Residencial;
546320793;Nome;Rua Mogi Guaçú;
546320793;Superfície;Pavimentado;
546323534;addr:city;Carapicuíba;
546323534;addr:country;BR;
546323534;addr:housenumber;85;
546323534;CEP;06327130;
546323534;addr:street;Rua Araguari;
546323534;addr:suburb;Conjunto Habitacional Presidente Castelo Branco;
546323534;amenity;school;
546323534;contact:phone;+55 11 4187 3463;
546323534;email;e902093a@educacao.sp.gov.br;
546323534;Nome;Escola Estadual Professora Aparecida de Fátima Silva;
546323534;operator;Secretaria da Educação do Estado de São Paulo;
546323534;phone;+55 11 4187 3358;
546436017;Lazer;swimming_pool;
546436018;Lazer;Parque;
546436019;Lazer;Parque;
546436019;Nome;Praça Viver Mais;
546436020;Lazer;Parque;
546436020;Nome;Praça Viver Mais;
546436021;area;Sim;
546436022;Lazer;Parque;
546436022;Nome;Praça Moratta;
546436023;Lazer;Parque;
546436023;Nome;Praça do Jardim Belval;
546436024;building:levels;16;
546436024;Uso da terra;Residencial;
546436024;Nome;Viva Mais Barueri;
546436026;Lazer;Parque;
546436026;Nome;Praça do SAMEB;
546436027;Lazer;Parque;
546436027;Nome;Boulevard de Barueri;
546436028;Lazer;Parque;
546436028;Nome;Praça Jatobá;
546662639;Lazer;pitch;
546662639;lit;Sim;
546662639;sport;soccer;
546662639;Superfície;grass;
546662640;access;private;
546662640;Rodovia;service;
546662641;Lazer;pitch;
546662642;Lazer;pitch;
546662643;access;private;
546662643;amenity;Parque;
546662643;parking;underground;
546662643;Superfície;concrete;
546662994;Rodovia;Residencial;
546662994;Nome;Rua Belchior da Cunha;
546662994;Sentido único;Sim;
546662994;Superfície;Asfalto;
546716923;area;Sim;
546716923;Nome;Não;
546717373;Rodovia;Secondário;
546717373;Phelper.istas;1;
546717373;Sentido único;Sim;
546717579;Lazer;Parque;
546717579;Nome;Mini Praça;
546817442;addr:street;Rua São Bernardo do Campo;
546817442;building;commercial;
546817442;Nome;posto de saude;
546819536;Lazer;Parque;
546819536;Nome;Praça do Ceagesp;
546827834;Rodovia;Residencial;
546827834;Nome;Não;
546827834;Superfície;Pavimentado;
546827835;Rodovia;Residencial;
546827836;Lazer;Parque;
546827836;Nome;Praça Vila Bonilha;
546827837;Rodovia;Residencial;
546827837;Nome;Rua Antônio Lopes de Carvalho;
546845956;Rodovia;service;
546845956;service;Parque;
546845957;Rodovia;service;
546845957;service;Parque;
546845958;Rodovia;footway;
546845959;Rodovia;Residencial;
546845959;Nome;Viela Doutor Arzeu Guilhermer;
546860534;Rodovia;Residencial;
546860534;Nome;Rua Antônio Teixeiira de Lacerda;
546860534;Superfície;Pavimentado;
546860535;Rodovia;Residencial;
546860535;Nome;Rua Opala;
546860539;Rodovia;Residencial;
546860539;Nome;Rua Guarantâ;
546865491;Rodovia;footway;
546865492;Rodovia;service;
546865492;service;driveway;
546865493;Rodovia;Residencial;
546865493;Nome;Rua Ervalia;
546865494;Rodovia;Residencial;
546865494;Nome;Rua Velo Vira;
546903866;Rodovia;Terciário;
546903866;Nome;Avenida Presidente Tancredo de Almeida Neves;
546903866;Superfície;Asfalto;
547231173;Rodovia;Residencial;
547231173;Nome;Rua Laerte Cearense;
547231173;Sentido único;Sim;
547231173;Superfície;Asfalto;
547231174;Rodovia;Residencial;
547231174;Nome;Não;
547231174;Sentido único;Sim;
547231174;Superfície;Asfalto;
547231175;Rodovia;Não classificado;
547231175;Superfície;Pavimentado;
547231177;Ponte;Sim;
547231177;Rodovia;Não classificado;
547231177;Camadas;1;
547231179;Rodovia;Secondário;
547231179;Phelper.istas;2;
547231179;Sentido único;Sim;
547231179;Superfície;Pavimentado;
547231180;Rodovia;Secondário;
547231180;Sentido único;Sim;
547231180;Superfície;Pavimentado;
547231181;Rodovia;Secondário;
547231181;Sentido único;Sim;
547231181;Superfície;Pavimentado;
547231182;Rodovia;Secondário;
547231182;Sentido único;Sim;
547231183;Rodovia;Secondário;
547231183;Sentido único;Sim;
547231184;Rodovia;Secondário;
547231184;Sentido único;Sim;
547231184;Superfície;Pavimentado;
547231185;Rodovia;Secondário;
